chain,date,fees_eth,tvl_usd,dex_vol_btc,dex_vol_eth,dex_vol_stable,borrow_vol_btc,borrow_vol_eth,borrow_vol_stable,stablecoin_supply,eth_open,eth_high,eth_low,n_tx,total_dex_vol,total_borrow_vol,dex_btc_share,dex_eth_share,borrow_btc_share,borrow_eth_share,eth_volatility
optimism,2025-03-07,6.288380979,538589061,3250278.388,31884593.39,33431005.853,10244.15534,774851.4967,1503894.6113999998,653866433.0,2165.306298,2210.990476,2134.176303,938053,68565877.631,2288990.26344,0.04740373054789697,0.46502129764301803,0.0044754036326063755,0.3385123602647036,0.03547496863189734
optimism,2025-03-08,1.886617674,542996593,1422449.862,15317372.63,13964616.264,81053.6985,266227.1172,973500.2929700001,661772595.0,2140.107656,2222.356098,2133.846802,746897,30704438.756,1320781.10867,0.046327173517282966,0.49886509086595204,0.06136800259175379,0.2015679323791096,0.04135740356418788
optimism,2025-03-09,5.323275279,529726627,2716540.396,21648123.73,24372601.141,46194.82743,69318.84336,765401.8445,661610004.0,2207.493155,2207.493155,2015.852737,880833,48737265.267000005,880915.51529,0.055738465856010375,0.44418010759126325,0.052439566142494974,0.07868954758638805,0.08681359557828398
optimism,2025-03-10,23.66859577,485133873,4384659.296,36310130.67,38915736.942,45713.65746,620009.5442,1025951.4711000001,665657165.0,2020.56756,2122.160862,1853.865198,979051,79610526.908,1691674.67276,0.055076375779638115,0.4560971027356838,0.02702272381096614,0.36650637039357126,0.13278232775349527
optimism,2025-03-11,16.36611536,462793488,4652097.522,32786033.68,31102045.049,,,,662381624.0,1835.782696,1953.283696,1812.990214,919525,68540176.251,,0.0678740233314198,0.47834767100590364,0.0,0.0,0.07642161695155233
optimism,2025-03-12,5.931566418,478408460,2204478.659,22304834.38,22318899.358,43071.68119,867388.8736,827469.7217,664287932.0,1917.929716,1921.750522,1856.028895,819554,46828212.397,1737930.27649,0.0470758661533112,0.4763118905950152,0.024783319430391335,0.49909302193170635,0.03426696320085596
optimism,2025-03-13,4.162063738,479380583,2721811.999,21943529.68,19209821.548,92059.73096,335593.5113,772608.00625,662881015.0,1906.753027,1906.753027,1842.978881,801812,43875163.227,1200261.24851,0.062035370328264554,0.5001355679628866,0.0766997443883843,0.2796003884292729,0.033446463751175666
optimism,2025-03-14,2.395677205,472475150,1133027.162,13604971.13,13656172.745000001,16512.90194,242697.9379,2526922.32902,663641003.0,1870.457048,1938.250112,1870.457048,775620,28394171.037,2786133.16886,0.039903512609104526,0.4791466217580917,0.005926817183242024,0.08710923821322744,0.036244116951248996
optimism,2025-03-15,1.601949138,487784551,499149.375,9257006.42,7203681.121499999,54112.95771,1233691.816,945039.78687,668336578.0,1915.759043,1948.707607,1911.042849,752026,16959836.9165,2232844.5605800003,0.029431260303828997,0.5458193062572425,0.02423498646764005,0.5525202415700349,0.019660488169231688
optimism,2025-03-16,2.075930191,460557565,752399.3638,12216476.56,10591830.622000001,1698.214373,1612423.89,586650.8191200001,677929484.0,1940.303616,1940.303616,1881.952158,730945,23560706.5458,2200772.9234929997,0.03193449917715328,0.5185106200551419,0.0007716445230999326,0.732662544503142,0.03007336455945659
optimism,2025-03-17,2.655917019,454942416,956123.9058,13298055.92,11061135.037999999,4130.725119,710918.0713,405483.76651000004,677844225.0,1895.527716,1947.512068,1893.351412,767683,25315314.863799997,1120532.562929,0.037768596240816396,0.5252968802302257,0.0036863945374354407,0.634446596930397,0.028572864191240353
optimism,2025-03-18,1.700400886,464870411,1262624.771,14962839.65,16897738.617,1822.31133,2187616.619,425593.00959000003,675980983.0,1927.296213,1928.639076,1882.035573,777210,33123203.038,2615031.93992,0.03811904209721132,0.4517328723564008,0.000696860065906403,0.836554454882461,0.0241807682107451
optimism,2025-03-19,3.253257649,454408638,1846510.815,22253631.68,21834695.862999998,19682.80825,3063807.399,640997.5721100001,679633680.0,1938.956729,2054.070842,1932.369884,824742,45934838.357999995,3724487.77936,0.0401984829163639,0.48446086838410124,0.0052847020626772484,0.8226117470377287,0.0627662062694748
optimism,2025-03-20,1.796289285,474340292,1072706.741,13899138.83,16335295.691,31238.32517,1212806.489,2464039.0157999997,667435124.0,2047.873669,2047.873669,1965.096364,814761,31307141.262000002,3708083.82997,0.03426396335656588,0.44396065145911306,0.008424384831195343,0.3270709467778705,0.04042109933491218
optimism,2025-03-21,1.472868849,454932945,669599.2465,9979698.95,12041845.033,7981.236183,2822708.344,275338.12024,669592007.0,1986.366222,1991.237505,1948.859847,1718793,22691143.2295,3106027.700423,0.029509277682821917,0.4398059123361279,0.0025695959446572422,0.9087840213452006,0.021334262297982284
optimism,2025-03-22,1.312622748,442729489,346972.6429,8112434.862,14804061.559,5084.016814,1436726.41,139699.9407,675739117.0,1974.224452,2000.978793,1974.224452,1508909,23263469.0639,1581510.3675139998,0.014914914106186698,0.34871991102087124,0.00321465917545115,0.9084520971294118,0.013551823336448103
optimism,2025-03-23,1.352922502,445526242,787229.1973,7501613.814,32259845.27,7069.411045,2706801.535,154104.42272,675568369.0,1986.286715,2018.567343,1986.286715,1100695,40548688.2813,2867975.3687650003,0.01941441833675911,0.18500262602722833,0.0024649483123156007,0.9438022252490946,0.016251746415169462
optimism,2025-03-24,1.8167735,453455550,1472616.378,14527193.42,14156398.593999999,13989.56664,1801685.1,657578.1510000001,675316082.0,2007.909085,2094.651424,1987.593317,1191891,30156208.391999997,2473252.81764,0.04883294208799352,0.4817314309266364,0.0056563431527186,0.7284678247002602,0.05331820439469751
optimism,2025-03-25,1.438427335,461373735,1742825.139,11274017.35,12599709.276999999,25869.3005,1468402.784,354827.82198,674932630.0,2085.955298,2085.955298,2045.363444,1112522,25616551.766,1849099.90648,0.06803511865766391,0.44010675023652596,0.013990212432191158,0.7941176022204739,0.01945959917689463
optimism,2025-03-26,1.761268463,457630006,946975.7788,9523047.235,12710077.29,2390.548267,1571061.096,537144.9812,676186269.0,2069.792703,2074.189931,1995.37154,1100832,23180100.303799998,2110596.6254669996,0.0408529629461853,0.41082856028189196,0.0011326409974104158,0.7443682402611538,0.038080330888092706
optimism,2025-03-27,1.518400741,451073661,606502.113,10945273.92,10377210.701000001,6764.806293,479725.4448,2762906.79995,690148499.0,2013.599098,2032.734362,2003.627007,1191260,21928986.734,3249397.051043,0.027657553007665564,0.49912355973246125,0.0020818650927342396,0.1476352188619167,0.014455387385160555
optimism,2025-03-28,2.829542819,447672326,1416450.433,16201827.87,16383327.775,6147.638641,2450686.563,667205.2916,687280778.0,2000.92604,2010.499575,1874.041201,1029965,34001606.078,3124039.493241,0.041658339013476285,0.4765018403199206,0.0019678492075086416,0.7844608137324034,0.06819761014255182
optimism,2025-03-29,1.794824988,432887621,1660450.201,13621798.65,13628935.673,11311.51222,4808532.418,385160.93552,684687428.0,1905.172813,1907.818185,1818.150516,1016299,28911184.524,5205004.865739999,0.0574327973183393,0.4711601712026761,0.002173199163453968,0.923828611506277,0.047065372961523654
optimism,2025-03-30,1.785724937,415476286,1315961.613,12018812.46,12353803.714000002,9098.942201,2831146.287,282123.60689,686113518.0,1824.481196,1847.145279,1796.730805,1125803,25688577.787,3122368.836091,0.05122749978264493,0.4678660126557204,0.0029141151089604376,0.9067302537340235,0.027632224497862217
optimism,2025-03-31,3.144437133,412541357,1368273.439,16752405.18,17670547.182,8587.693898,3620958.896,694115.26196,686121612.0,1799.996745,1844.284535,1791.445356,1036999,35791225.801,4323661.851858,0.038229298057787416,0.46805899504933807,0.0019862084946142638,0.8374750431613821,0.0293551525283453
optimism,2025-04-01,2.903078557,415184355,1316151.117,14036808.81,14632305.682,4454.245541,2432742.881,435589.74338,689796861.0,1826.380427,1917.849377,1826.380427,914104,29985265.609,2872786.8699209997,0.043893261916111245,0.4681235441778741,0.0015504963447297048,0.8468233082208773,0.050082090591742824
optimism,2025-04-02,4.35423693,418964430,1687796.956,20009690.45,23158325.376000002,190030.7629,1425456.33,500754.23108,691017084.0,1901.024614,1906.557203,1794.24378,1008353,44855812.782000005,2116241.32398,0.03762716248622495,0.4460891288994679,0.08979635769639471,0.6735792907205661,0.05908046753991164
optimism,2025-04-03,4.449383175,401125942,1555564.757,15792601.6,15471950.821,13750.61524,882641.5576,659750.9650000001,680835407.0,1809.943,1833.098673,1769.142617,996625,32820117.178000003,1556143.13784,0.04739668504421815,0.4811866305762645,0.008836343460722065,0.5671981812837269,0.0353359503586577
optimism,2025-04-04,3.305053461,401628579,2196100.667,13369289.87,14812147.871,60134.80623,2164819.478,533808.72399,686555803.0,1817.902051,1828.753737,1776.229869,856716,30377538.408,2758763.00822,0.0722935689358441,0.4401044512046165,0.021797742702371517,0.7847065773862096,0.028892573156572114
optimism,2025-04-05,1.082126551,414740871,523855.7032,5630412.769,5827229.6696999995,4176.102342,617466.1054,157031.58966,691756347.0,1816.370431,1823.288672,1785.020054,785294,11981498.1419,778673.797402,0.043722053535863434,0.4699256054891932,0.005363096017784756,0.7929714695166832,0.02106872989499785
optimism,2025-04-06,22.63067177,404715480,2139344.083,18505795.73,21703214.360000003,31237.43258,769426.2187,423530.0769,689323966.0,1808.394479,1810.82004,1563.812272,1095935,42348354.17300001,1224193.72818,0.050517762136880855,0.43698972702459166,0.02551673959842979,0.6285167134812072,0.13658953888013953
optimism,2025-04-07,26.68763328,375573717,5820986.708,32420082.66,32689368.589,24875.3962,3591917.696,508602.64247,690579153.0,1572.857545,1591.819921,1449.909353,1142845,70930437.957,4125395.7346699997,0.08206613233558269,0.45706869425582786,0.0060298206038625875,0.8706843966054874,0.09022467956562462
optimism,2025-04-08,7.729166584,377109959,2576098.319,17860051.79,20289755.058,13329.43652,2892361.681,298341.86708,658250479.0,1555.753483,1595.935103,1461.972771,1186851,40725905.166999996,3204032.9846,0.06325453807439006,0.4385427829476928,0.004160205773182476,0.9027253136599934,0.08610768573802387
optimism,2025-04-09,11.0000678,364612429,3647119.413,24308695.03,22247251.621,101990.0496,4401095.896,2218192.26,602646456.0,1472.285361,1674.898276,1418.8038,1157074,50203066.063999996,6721278.205599999,0.0726473440556513,0.48420737886826937,0.015174204441504068,0.6548004354786442,0.17394350496432057
optimism,2025-04-10,6.145608179,390861793,1785079.99,14614980.02,18613965.999,13069.53946,3026049.874,223295.4608,611278001.0,1652.130019,1652.130019,1496.656607,1024233,35014026.009,3262414.87426,0.050981854801306285,0.4174035861012774,0.004006093634232988,0.9275490673718763,0.09410482844086622
optimism,2025-04-11,3.666427295,372131007,2058506.841,12968559.39,13497697.132,17053.88911,3059328.478,255702.6868,615549560.0,1522.019776,1575.271815,1522.019776,931107,28524763.362999998,3332085.05391,0.07216560624198298,0.4546421376039095,0.00511808337244822,0.9181423728695232,0.034987744469359615
optimism,2025-04-12,2.727358633,379100675,1085771.562,10279947.9,10575600.574,26065.65834,2765712.536,350189.97959999996,629442327.0,1565.228223,1657.123866,1552.169189,900479,21941320.036,3141968.17394,0.04948524337726861,0.4685200290198256,0.008295965107537643,0.8802484248374232,0.06705391294238115
optimism,2025-04-13,3.192739032,387043475,1658101.726,15000030.47,13557854.458,8616.163979,2349855.483,227812.14237,628756469.0,1642.986449,1642.986449,1580.017398,986346,30215986.654,2586283.789349,0.05487498207444767,0.4964269623813291,0.0033314843539149265,0.9085837728548297,0.03832597100135914
optimism,2025-04-14,8.590313676,380433758,2317760.384,16807425.96,15369446.077,16207.51234,1378564.626,294979.4287,631141465.0,1611.257954,1679.197706,1611.257954,973849,34494632.421000004,1689751.5670399999,0.06719191425820122,0.48724757390856555,0.009591653978100044,0.8158386433189598,0.042165658100453356
optimism,2025-04-15,18.37671064,377069957,3005475.186,16260286.19,18508969.243,15793.48415,2039602.017,156636.55724,633450604.0,1625.07474,1644.381324,1592.771861,1408836,37774730.619,2212032.05839,0.07956311366753469,0.4304540607847875,0.007139807983386593,0.92204903146137,0.031758208856289286
optimism,2025-04-16,7.726587578,368441339,3928970.805,18366062.56,17754468.358,94894.16439,1922869.877,238959.19812999998,648259334.0,1587.527354,1599.251951,1561.186556,1011768,40049501.723,2256723.2395200003,0.09810286360550735,0.4585840464889621,0.042049535684395116,0.8520627799308655,0.023977788416740472
optimism,2025-04-17,6.327454743,373662949,2671179.774,13127137.6,13654034.721,32768.94474,1578002.289,252387.94707,553649776.0,1581.650382,1611.229949,1579.406904,868108,29452352.095,1863159.18081,0.09069495588617098,0.44570761471470177,0.017587839556335624,0.8469497964816783,0.020120151306611635
optimism,2025-04-18,4.143891137,372622669,1462408.338,7609335.383,8694108.428,98413.456,1943618.445,77281.59706,545037292.0,1582.896485,1596.538256,1579.425129,869920,17765852.149,2119313.49806,0.08231568774382239,0.42831243439275796,0.04643647864748975,0.9170981295495784,0.010811273612753065
optimism,2025-04-19,1.723081206,368971239,855149.7796,7305141.563,6383643.108,3212.27784,1511452.04,242925.71701,540258361.0,1589.431968,1619.570447,1589.431968,888696,14543934.4506,1757590.0348500002,0.05879769208975783,0.5022809740935426,0.001827660476166815,0.8599571060545945,0.01896179239299153
optimism,2025-04-20,2.001517641,373875011,871972.4851,8779874.756,8002042.688999999,20138.23115,1243040.979,119287.01183,539851434.0,1612.443589,1617.129139,1573.945346,915109,17653889.930099998,1382466.22198,0.04939265445477154,0.4973337202601595,0.014566888383831586,0.8991474505754565,0.026781583737004722
optimism,2025-04-21,3.721224062,353791336,2025676.919,13116020.63,13419079.585,14089.00392,489252.0366,134786.31662,525137995.0,1602.896378,1649.93197,1575.479478,956134,28560777.134000003,638127.35714,0.07092513307659774,0.4592319238535745,0.02207867091476065,0.7666996738594017,0.0464487243354418
optimism,2025-04-22,9.672313795,353619298,4817429.528,23677063.48,22522456.53,66495.21294,2900194.507,873045.1216,526670541.0,1569.512751,1752.739571,1569.512751,909162,51016949.538,3839734.8415400004,0.0944280199350558,0.4641019052376726,0.017317657516509863,0.7553111417029049,0.11674121148952685
optimism,2025-04-23,8.185753017,379305160,3231714.552,19164770.72,19735644.361,17270.36735,2753141.349,258268.4844,525941456.0,1754.102648,1811.435577,1754.102648,821593,42132129.633,3028680.20075,0.07670427723807151,0.45487305975127323,0.005702274986221158,0.909023457913527,0.032685047859297184
optimism,2025-04-24,3.480091597,382367838,2159230.992,14626545.59,14963718.690000001,17950.59771,1834582.958,123504.76047,476147033.0,1792.929961,1793.478687,1740.726322,1000426,31749495.272,1976038.31618,0.0680083564636769,0.46068592475859627,0.009084134433537398,0.9284146683686498,0.029422434867772313
optimism,2025-04-25,4.888705964,382330852,2232314.089,17026313.03,18376841.18,322.7349535,334552.9132,670837.9819,493109075.0,1769.90033,1810.73321,1751.550587,914163,37635468.299,1005713.6300535,0.059314104218528195,0.4524007219661035,0.000320901441380318,0.33265226124279845,0.03343839310996691
optimism,2025-04-26,2.943130966,391709251,1433967.356,14418521.43,11500119.956999999,3234.325773,55355.38082,231661.50655999998,503570617.0,1792.012065,1821.415277,1790.089473,815483,27352608.743,290251.213153,0.05242525016437332,0.5271351469789859,0.01114319467562429,0.19071541585881518,0.017480799717718452
optimism,2025-04-27,2.399281181,398693327,1181251.614,12218381.88,11253619.513,2533.90879,977962.2845,148897.26658999998,513440137.0,1834.509965,1834.509965,1792.713227,829956,24653253.007,1129393.45988,0.04791463478124358,0.495609316812298,0.0022436014374204293,0.8659181403475722,0.022783598234638103
optimism,2025-04-28,3.826378957,385174911,2415607.906,16680237.54,15609819.048999999,2814.363846,1027683.445,485943.06317,513243337.0,1783.845207,1817.768989,1759.573806,811326,34705664.495,1516440.872016,0.06960269861272973,0.48062003084260496,0.0018559008121816869,0.6776943723719132,0.032623448924623995
optimism,2025-04-29,3.182758892,388842122,2007500.356,13040257.35,13655093.688000001,10999.34653,2039920.784,487780.35203999997,456699563.0,1800.987383,1833.062167,1789.848504,825008,28702851.394,2538700.48257,0.06994079885804114,0.454319230204631,0.004332668073889931,0.8035295215034304,0.023994428505110743
optimism,2025-04-30,3.680975648,385677913,2080243.445,13470748.66,13926115.811999999,4677.006579,2588969.321,344953.12211,464419704.0,1803.571697,1811.831251,1755.082789,839277,29477107.917,2938599.449689,0.07057149062443419,0.4569901734569818,0.0015915767558913074,0.8810215088259129,0.03146448909926535
optimism,2025-05-01,5.301288791,379899486,1636860.812,12557236.48,12947429.724,9641.620882,2419270.477,408217.91072000004,463408988.0,1796.465216,1859.862732,1796.465216,847338,27141527.016,2837130.008602,0.06030835372803698,0.46265770060017175,0.0033983711894651322,0.8527175242815536,0.03529014390891496
optimism,2025-05-02,2.717601614,386195363,1218134.247,10785320.92,20422636.501,3977.721922,2022105.46,245748.66601,494270310.0,1841.894524,1853.113817,1821.837741,864688,32426091.667999998,2271831.8479319997,0.037566483789414795,0.3326124230581757,0.0017508874724248785,0.8900770811187807,0.016980383834400214
optimism,2025-05-03,1.868309465,389211322,1105364.532,6991009.868,19144218.41,10571.04198,609078.5064,470934.97904,494197226.0,1841.8401,1841.9085,1821.346478,788455,27240592.81,1090584.52742,0.04057784423818492,0.25663941738571877,0.009693005644420754,0.5584881236495253,0.011163847502288647
optimism,2025-05-04,2.00230727,384809158,1281741.015,7722466.776,19343294.85,30463.63684,309314.6535,1066463.12467,491672969.0,1836.203295,1844.901505,1815.125936,761565,28347502.641000003,1406241.41501,0.04521530630871773,0.27242141481735754,0.02166316289282617,0.219958429753543,0.016215834641555925
optimism,2025-05-05,1.953137956,380441112,1041415.115,9965355.524,10475498.065000001,5513.162313,550500.3719,1211669.4851000002,491980691.0,1815.307066,1829.143822,1795.976232,798711,21482268.704000004,1767683.0193130001,0.04847789259828447,0.46388748140667513,0.003118863649628008,0.3114248232773933,0.01827106312822561
optimism,2025-05-06,2.331794075,380618356,1483662.924,11029684.6,16967717.318,2422.412199,966664.7526,1387237.43633,501201636.0,1816.542063,1816.542063,1766.747963,906765,29481064.842,2356324.601129,0.050325961153421764,0.3741277548525532,0.001028046898903205,0.4102426092469756,0.027411476460812385
optimism,2025-05-07,4.421632193,374153308,1763699.891,13500068.33,14804149.140999999,25021.995,890377.4217,1148971.13815,435525928.0,1827.260285,1843.651688,1796.715575,912719,30067917.362,2064370.55485,0.058657201620121974,0.4489858132662511,0.012120883501856639,0.43130697616673574,0.025686604905332342
optimism,2025-05-08,4.57716329,376315150,5581609.256,27298233.0,23306998.787,97052.43974,1602018.048,1412165.7396600002,440314842.0,1814.140592,2186.046603,1814.140592,1096174,56186841.043,3111236.2274,0.09934015068988082,0.4858474420925099,0.03119417255600191,0.5149136648292294,0.2050039631107046
optimism,2025-05-09,5.215672259,412356044,5108342.373,32349767.28,31913893.518,111385.4216,819902.0171,1564376.3802,439446082.0,2193.732794,2405.161731,2193.732794,1234951,69372003.171,2495663.8189000003,0.07363694486964838,0.4663230957920986,0.04463158088700213,0.32853063417066475,0.09637861893584845
optimism,2025-05-10,4.571919407,414490625,3828741.055,32006063.34,24430744.077999998,217911.9503,1333190.861,2060817.88258,431760763.0,2349.462195,2579.419069,2332.889716,1181713,60265548.473000005,3611920.69388,0.06353117414529699,0.5310839136283521,0.06033132196651706,0.36910856411076365,0.10493012125270647
optimism,2025-05-11,3.987696233,437509322,2819352.782,28848657.42,24349634.308,2778.264437,1662517.884,1999746.95394,440603428.0,2557.883618,2557.883618,2461.927336,988862,56017644.510000005,3665043.1023770003,0.05032972747536185,0.5149923327256303,0.0007580441373794837,0.4536148245901276,0.03751393586664726
optimism,2025-05-12,4.088180067,432359061,3252046.352,28950253.0,30457706.398,20976.36086,1904877.696,2591503.0317,446563141.0,2525.612058,2565.032363,2451.272004,1011323,62660005.75,4517357.08856,0.05189987318186609,0.4620212311423224,0.004643502926328687,0.4216796809851529,0.04504268921256468
optimism,2025-05-13,3.697077295,411851119,2703683.214,27378097.12,22875934.268,8458.754317,1380217.054,2049722.96109,443771292.0,2474.885038,2689.546324,2433.684742,987082,52957714.602,3438398.7694070004,0.05105362333551103,0.5169803365903943,0.0024600853142053764,0.40141273498595326,0.10338321904712247
optimism,2025-05-14,2.887696469,427780739,3052259.974,23430700.77,21116720.722000003,11117.73892,1196818.851,2298165.31338,443580545.0,2684.529269,2699.803284,2575.818937,974414,47599681.466000006,3506101.9033000004,0.06412353780518888,0.4922449068642681,0.003170968564700245,0.34135312777804167,0.0461847626068852
optimism,2025-05-15,7.908637259,415280828,2261807.843,27260193.68,22989881.544,15509.323,2284434.445,2346773.3129000003,446044191.0,2624.927107,2624.927107,2515.89325,986424,52511883.067,4646717.0809,0.04307230498883758,0.5191242836448785,0.0033376947057418165,0.4916233128093821,0.0415378608835403
optimism,2025-05-16,2.437888772,406163694,1937909.572,18251936.0,21307556.262,2142.732291,959707.3184,2530702.18004,448887719.0,2553.427787,2628.682649,2550.382022,971790,41497401.834,3492552.230731,0.04669953988329495,0.43983322312592765,0.0006135147449323958,0.2747868192078922,0.030664907540618094
optimism,2025-05-17,1.886288959,403201154,1367406.638,14047954.6,17410364.079,4475.788296,757699.0558,2336284.3348100004,454700003.0,2514.468585,2514.468585,2465.451895,932733,32825725.317,3098459.178906,0.04165655518027011,0.4279556495504077,0.0014445206593234206,0.24454059648690527,0.01949385659157079
optimism,2025-05-18,3.022946749,394723491,2525884.082,19565643.65,25450099.756,2898.08522,700923.8355,1788485.7524299999,455995945.0,2479.361383,2572.548759,2393.801028,1003452,47541627.488,2492307.67315,0.05312994559636309,0.41154762013434587,0.001162811979925874,0.2812348744302946,0.0720942627507238
optimism,2025-05-19,3.347621128,390591222,3208657.973,22995654.64,27619310.106,125661.5606,1452005.494,2317786.5589,461510878.0,2470.663986,2521.565248,2375.130936,1069589,53823622.719,3895453.6135,0.05961430708132785,0.4272409302520327,0.03225851802329516,0.3727436232247667,0.059269213794254844
optimism,2025-05-20,2.452951709,394340629,2241340.66,21169278.0,24849155.193,15175.22479,1336574.11,3044357.3899600003,459131920.0,2536.029942,2571.267929,2459.388231,1109737,48259773.853,4396106.72475,0.046443248300896675,0.43865265644389345,0.0034519691491027194,0.3040358648426601,0.044116079288783173
optimism,2025-05-21,3.853129984,396297777,2703551.816,27318916.9,28703133.455000002,14952.36881,2481185.342,2589489.6313,461126960.0,2527.301021,2596.78523,2479.094711,1074763,58725602.171000004,5085627.342110001,0.04603702160648211,0.4651960284792223,0.002940122782137698,0.48788186296217473,0.04656766962941047
optimism,2025-05-22,3.959304844,401206554,2608381.053,27090588.18,27068214.522,88036.3636,1552009.314,2940919.7777299997,467161439.0,2562.238627,2673.045229,2562.238627,1104482,56767183.754999995,4580965.455329999,0.04594874856320939,0.477222690787684,0.019217862360775675,0.3387952450491024,0.04324601183994236
optimism,2025-05-23,4.001254847,422267970,3376600.553,27495962.0,33535096.904,8057.765541,987767.8701,2413514.4828000003,463367923.0,2656.999711,2710.734624,2525.71949,1114616,64407659.457,3409340.118441,0.05242545034964815,0.42690515742707463,0.0023634384546780273,0.2897240626586941,0.06963310279411628
optimism,2025-05-24,1.733722783,398194215,1158838.844,12398856.08,11341409.882,36498.99034,478450.2887,2040416.97037,476304170.0,2531.410511,2570.150309,2528.670582,1014509,24899104.806,2555366.24941,0.046541385846159085,0.4979639298924601,0.014283271663475686,0.18723354775874798,0.016386013576128313
optimism,2025-05-25,1.91329583,400521609,1619846.018,12592053.96,12703461.996,661.9355415,865871.8532,1988390.18111,476917456.0,2519.630326,2545.888865,2482.703524,1011400,26915361.974,2854923.9698515,0.06018295498179652,0.4678389230716575,0.0002318575025080023,0.30329068736812587,0.025077226745523734
optimism,2025-05-26,2.090474083,411586946,887779.056,11347826.84,10964098.74,41137.2881,543352.9142,1678667.32772,476993940.0,2554.006626,2585.201006,2539.629881,1062222,23199704.636,2263157.53002,0.03826682580356623,0.4891366945418382,0.01817694418277479,0.2400862100815396,0.017842994037713958
optimism,2025-05-27,2.684201773,410051589,2095401.056,21713821.3,19343808.814,18097.04426,362661.9583,1824404.46757,475198972.0,2563.200636,2693.812758,2534.261763,1137298,43153031.17,2205163.4701300003,0.04855744774324737,0.5031818324524896,0.00820666789792828,0.1644603509954843,0.062246783478092135
optimism,2025-05-28,3.071347027,425167115,1585849.976,20110211.95,19461343.445,6444.680931,888364.3321,2261565.3557200003,475779060.0,2653.269392,2671.223079,2626.841394,997299,41157405.371,3156374.3687510006,0.038531339906023546,0.48861709742689213,0.002041798651897622,0.28145087632666715,0.01672716880306884
optimism,2025-05-29,2.897212529,421896413,2725659.737,22902221.18,24004416.083,12820.24759,1647147.553,2560120.0593000003,495395098.0,2694.237079,2760.429671,2636.619696,1066103,49632297.0,4220087.859890001,0.054917058080144875,0.46143786534804143,0.003037910113637816,0.39031119912345474,0.04595363042288517
optimism,2025-05-30,3.230825454,415378680,1964935.636,23092937.42,22334862.836000003,21574.33179,1878907.072,2505713.53599,496334029.0,2625.802822,2639.404717,2527.984885,1226908,47392735.892000005,4406194.93978,0.041460692214050576,0.48726744690631246,0.0048963634348591035,0.4264239548361456,0.04243267280638182
optimism,2025-05-31,3.252690281,401377327,1170351.353,16515761.99,13895227.908,2001.944293,1025007.852,2050345.6591400001,496226704.0,2527.178755,2546.604428,2501.27735,964611,31581341.251,3077355.455433,0.03705831692512241,0.5229594860692321,0.0006505404793149955,0.33308074638903745,0.017935841661505365
optimism,2025-06-01,1.388516054,407410891,1338873.628,12646616.54,11519639.126,5845.641343,991183.7905,2224439.95659,496408661.0,2525.591977,2543.234894,2492.573787,776280,25505129.294,3221469.388433,0.0524942889944481,0.4958460078449818,0.0018145885116864202,0.3076806484826278,0.020059101969502478
optimism,2025-06-02,1.817005044,405182705,1297247.221,16314410.32,14982544.144,1019.249667,1171110.605,2654154.95275,494946572.0,2536.57701,2598.314408,2484.958994,792258,32594201.685000002,3826284.807417,0.039799938453378314,0.5005310600231073,0.0002663810244925448,0.30606989911725324,0.044688339267097636
optimism,2025-06-03,1.797038777,411925432,1640191.957,13769420.17,15094813.295,111798.2916,1112816.238,2284500.3599,518233605.0,2617.100787,2640.681379,2599.71159,859914,30504425.422,3509114.8895,0.053768983821510775,0.45139090409057175,0.03185939905658937,0.3171216312494575,0.015654647006149183
optimism,2025-06-04,1.932824442,408281363,2018886.534,14226355.95,13864619.828,394397.792,739366.4354,2330996.43235,492447562.0,2596.699755,2659.997825,2596.699755,984047,30109862.312,3464760.6597499996,0.06705067306785364,0.4724816009646853,0.11383117933128975,0.21339610668904013,0.024376353052800215
optimism,2025-06-05,4.955451847,398846960,2766297.657,21220315.09,25619569.038,19965.3042,872562.5243,2380522.44888,487633790.0,2610.628371,2629.56896,2423.3571,1037886,49606181.785,3273050.27738,0.05576518001303777,0.42777561840924905,0.0060999075810047616,0.2665900155369645,0.07898935838233097
optimism,2025-06-06,2.144362099,377900143,1863044.436,15390487.47,15704969.212,112875.0167,920920.8725,2759333.5999,490971573.0,2416.344192,2516.097162,2416.344192,1006464,32958501.118,3793129.4891,0.056526977040910226,0.46696563702633365,0.02975775465202533,0.2427865632181484,0.04128259969347943
optimism,2025-06-07,1.049477193,388658801,646722.0889,8855918.285,7442982.477,11974.984,1196252.235,1745626.091976,503905180.0,2473.449525,2530.247801,2473.449525,1074584,16945622.8509,2953853.310976,0.03816455108144059,0.522608012872755,0.0040540212188273075,0.4049802441288932,0.022963183774692142
optimism,2025-06-08,0.916359002,392770057,412432.6773,6492903.021,6974320.9434,3273.40471,417734.2583,1452064.7724249999,502323618.0,2523.039035,2537.421655,2500.652561,887797,13879656.6417,1873072.4354349999,0.02971490491060769,0.4677999743518684,0.0017476124511115283,0.22302087756845662,0.01457333536656924
optimism,2025-06-09,1.569196114,391338622,1739613.233,14398867.01,13119347.743999999,14889.24561,576988.5937,2024932.0332,502260357.0,2509.194308,2669.236258,2488.232094,1050306,29257827.987,2616809.87251,0.05945804431460034,0.49213725011978965,0.005689846162082263,0.22049312782000557,0.07213636800582122
